Trn# (Internal - Atual);Deal Original;Trn# (External);Counterpart;Status (LIVE/MKT_OP/DEAD);Desc: Complete Trn.Type(Sum);Trn.Date;Date: Period calc. start;Date: Period calc. end;Date: Period expiry date;Nominal amount (Leg 1);IRD: Leg 1 currency;RT:Current Capital(1st leg);RT:Fix/Var rate (1st leg);RT:Pay/Rec(1st leg,FixRate);RT:Main convention(1st leg);RT:Main fix.freq (1st leg);RT:Main index(1st leg);RT:Main margin(1st leg);RT:Main rate(1st leg);RT:Curr.rate(1st leg);RT:Curr.fixing date(1st leg);RT:Curr.calc1 date(1st leg);RT:Curr.paymnt date(1st leg);RT:Prev.amount(1st leg);RT:Curr.amount(1st leg);RT:Accrual(1st leg);RT:Next fixing date(1st leg);RT:Next calc1 date(1st leg);RT:Interest first exact period flag (1st leg) (Y/N);RT:Interest last exact period flag (1st leg) (Y/N);RT:Principal exchange flag (1st leg) (Y/N);Nominal amount (2nd Leg);IRD: Leg 2 currency;RT:Current Capital(2nd leg);RT:Fix/Var rate (2nd leg);RT:Pay/Rec(2nd leg,FixRate);RT:Main convention(2nd leg);RT:Main fix.freq (2nd leg);RT:Main index(2nd leg);RT:Main margin(2nd leg);RT:Main rate(2nd leg);RT:Curr.rate(2nd leg);RT:Curr.fixing date(2nd leg);RT:Curr.calc1 date(2nd leg);RT:Curr.paymnt date(2nd leg);RT:Prev.amount(2nd leg);RT:Curr.amount(2nd leg);RT:Accrual(2nd leg);RT:Next fixing date(2nd leg);RT:Next calc2 date(2nd leg);RT:Interest first exact period flag (2nd leg) (Y/N);RT:Interest last exact period flag (2nd leg) (Y/N);RT:Principal exchange flag (2nd leg) (Y/N);BUY/SELL;Call/Put;American/European (A/E);Strike;PL currency;Discounted market value;Portfolio;Barrier Value;ZCliente;Número da estrutura;Código do Contrato Assinado;Código do Documento;Counterpart_Shortname;Ficticia;Ref Contract;Conta;cempresa;Proposta;Consumo;Produto;Sub Produto;UTI;Cap;Floor;Caract Mx
39500586;39500586;39500586;EUREX CLEARING AG;Live;Swap;11-08-2023;02-01-2026;04-01-2027;04-01-2027;500000000;EUR;500000000;Fixed;Loan;30/360 Linear;12M;;0;2.95;;;;;;14831944.44;;;;N;Y;N;500000000;EUR;500000000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;0;;;;;0;14831944.44;;30-06-2026;02-07-2026;N;N;N;;;;;EUR;;ST_ALCO_FC;;7402648183;21338;21338.001;DR0345702;ECAG;;;05C08826;31;;11752604.36903;101;INS;529900LN3S50JPU47S06O00000000000004222825C;;;IRD_IRS
39499940;39499940;39499940;EUREX CLEARING AG;Live;Swap;11-08-2023;02-01-2026;04-01-2027;04-01-2027;500000000;EUR;500000000;Fixed;Loan;30/360 Linear;12M;;0;2.95;;;;;;14831944.44;;;;N;Y;N;500000000;EUR;500000000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;0;;;;;0;14831944.44;;30-06-2026;02-07-2026;N;N;N;;;;;EUR;;ST_ALCO_FC;;7402648183;21337;21337.001;DR0345722;ECAG;;;05C08826;31;;11752604.36903;101;INS;529900LN3S50JPU47S06O00000000000004222821C;;;IRD_IRS
40283594;40283594;40271593;BANCO SANTANDER SA;Live;Swap;14-09-2023;15-09-2023;15-09-2033;15-09-2033;14348000;EUR;13033712.39;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.999;2.598;29-01-2025;31-01-2025;31-07-2025;248230.83;170248.52;;29-07-2025;31-07-2025;N;Y;N;14348000;EUR;13033712.39;Fixed;Borrower;Actual/360 Linear;6M;;0;3.345;3.345;;31-01-2025;31-07-2025;231290.29;170248.52;;;31-07-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;21397;21397.002;DR0345840;BSTE;;;05800044;31;;698317.25266;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002406352621;;;IRD_IRS
42791765;40294393;40275232;BANCO SANTANDER SA;Live;Swap;14-09-2023;14-09-2023;15-09-2031;15-09-2031;15037500;EUR;7518750;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.968;3.162;26-09-2024;30-09-2024;14-03-2025;149871.24;108965.48;;12-03-2025;14-03-2025;N;Y;N;15037500;EUR;7518750;Fixed;Borrower;Actual/360 Linear;6M;;0;3.45;3.45;;30-09-2024;14-03-2025;134021.72;108965.48;;;14-03-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;21401;21401.001;DR0346362;BSTE;;;05800044;31;;166021.5412;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002406490421;;;IRD_IRS
42791492;40294891;40275809;BANCO SANTANDER SA;Live;Swap;14-09-2023;15-09-2025;15-09-2031;15-09-2031;1500000;EUR;750000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;0;;;;;;0;;12-03-2026;16-03-2026;N;Y;N;1500000;EUR;750000;Fixed;Borrower;Actual/360 Linear;6M;;0;3.15;;;;;11943.75;0;;;16-03-2026;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;21398;21398.001;DR0345849;BSTE;;;05800044;31;;34194.81102;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002406493321;;;IRD_IRS
42791687;40295317;40275922;BANCO SANTANDER SA;Live;Swap;14-09-2023;14-09-2026;15-09-2031;15-09-2031;1500000;EUR;750000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;0;;;;;;0;;11-03-2027;15-03-2027;N;Y;N;1500000;EUR;750000;Fixed;Borrower;Actual/360 Linear;6M;;0;3.15;;;;;11943.75;0;;;15-03-2027;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;21400;21400.001;DR0345847;BSTE;;;05800044;31;;39995.663;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002406512021;;;IRD_IRS
42792073;40294710;40275703;BANCO SANTANDER SA;Live;Swap;14-09-2023;16-09-2024;15-09-2031;15-09-2031;1500000;EUR;750000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.265;3.265;12-09-2024;16-09-2024;14-03-2025;;12175.73;;12-03-2025;14-03-2025;N;Y;N;1500000;EUR;750000;Fixed;Borrower;Actual/360 Linear;6M;;0;3.25;3.25;;16-09-2024;14-03-2025;12119.79;12175.73;;;14-03-2025;N;Y;N;;;;;EUR;;ST_ALM_TF_COB;;3686;21399;21399.001;DR0345846;BSTE;;;05800044;31;;26032.97523;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002406492121;;;IRD_IRS
40536185;40536185;40531661;MOTRINDE - MONTAGENS TECNICAS E REPARACOES INDUSTRIAIS S.A.;Live;Swap;25-09-2023;21-09-2023;20-09-2028;20-09-2028;2000000;EUR;1500000;Fixed;Loan;Actual/360 Linear;3M;;0;3.67;3.67;;20-12-2024;20-03-2025;14843.11;13762.5;;;20-03-2025;N;Y;N;2000000;EUR;1500000;Floating;Borrower;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;3.934;2.852;18-12-2024;20-12-2024;20-03-2025;13985.69;13762.5;;18-03-2025;20-03-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;8039091145;21431;21431.001;DR0345886;00M0A2;;21431.003;05273884;31;1000560184;56491.79555;101;INN;URJH9VSI58SAN00000000000000000000571929610;;;IRD_IRS
40536741;40536741;40531661;BANCO SANTANDER SA;Live;Swap;25-09-2023;21-09-2023;20-09-2028;20-09-2028;2000000;EUR;1500000;Floating;Loan;Actual/360 Linear;3M;EURIBOR-EURIBOR-3M;0;3.934;2.852;18-12-2024;20-12-2024;20-03-2025;13985.69;10695;;18-03-2025;20-03-2025;N;Y;N;2000000;EUR;1500000;Fixed;Borrower;Actual/360 Linear;3M;;0;3.67;3.67;;20-12-2024;20-03-2025;14843.11;10695;;;20-03-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;3686;21431;21431.002;DR0345885;BSTE;;21431.002;05800044;31;;5582.4043;101;IGN;5493006QMFDDMYWIAM13GBO00000000000000000002411581721;;;IRD_IRS
41019804;41019804;41016697;BANCO SANTANDER SA;Live;Swap;13-10-2023;12-10-2023;30-03-2027;30-03-2027;5600000;EUR;8000000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;4.112;3.162;26-09-2024;30-09-2024;31-03-2025;155338.22;127885.33;;27-03-2025;31-03-2025;N;Y;N;5600000;EUR;8000000;Fixed;Borrower;Actual/360 Linear;6M;;0;3.62;3.62;;30-09-2024;31-03-2025;145604.44;127885.33;;;31-03-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;3686;21469;21469.002;DR0345964;BSTE;;21469.002;05800044;31;;24550.07316;101;IGN;5493006QMFDDMYWIAM13GBO00000000000000000002421791721;;;IRD_IRS
41020005;41020005;41016697;CS WIND PORTUGAL S A;Live;Swap;13-10-2023;12-10-2023;30-03-2027;30-03-2027;5600000;EUR;8000000;Fixed;Loan;Actual/360 Linear;6M;;0;3.62;3.62;;30-09-2024;31-03-2025;145604.44;146408.89;;;31-03-2025;N;Y;N;5600000;EUR;8000000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;4.112;3.162;26-09-2024;30-09-2024;31-03-2025;155338.22;146408.89;;27-03-2025;31-03-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;7401486525;21469;21469.001;DR0345963;00F6O3;;21469.001;05C02342;31;1000540614;334519.54923;101;INN;URJH9VSI58SAN00000000000000000000572216910;;;IRD_IRS
41099982;41099982;41096020;MADEIRA SKYPARK ADVENTURE - ATIVIDADES TURISTICAS, LDA;Live;Swap;17-10-2023;02-04-2024;17-10-2033;17-10-2033;540704.18;EUR;6439810.07;Fixed;Loan;Actual/360 Linear;6M;;0;3.787;3.787;;31-12-2024;30-06-2025;43060.72;122615.24;;;30-06-2025;N;Y;N;540704.18;EUR;6439810.07;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-1Y;0;3.684;2.465;27-12-2024;31-12-2024;30-06-2025;41889.54;122615.24;;27-12-2024;30-06-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;7402030542;21480;21480.001;DR0345988;00J6AU;;21480.001;05C11006;31;;2124183.58688;101;INN;URJH9VSI58SAN00000000000000000000572269110;;;IRD_IRS
41100774;41100774;41096020;BANCO SANTANDER SA;Live;Swap;17-10-2023;02-04-2024;17-10-2033;17-10-2033;540704.18;EUR;6439810.07;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-1Y;0;3.684;2.465;27-12-2024;31-12-2024;30-06-2025;41889.54;79811.61;;27-12-2024;30-06-2025;N;Y;N;540704.18;EUR;6439810.07;Fixed;Borrower;Actual/360 Linear;6M;;0;3.787;3.787;;31-12-2024;30-06-2025;43060.72;79811.61;;;30-06-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;3686;21480;21480.002;DR0345990;BSTE;;21480.003;05800044;31;;660549.85654;101;IGN;5493006QMFDDMYWIAM13GBO00000000000000000002422913721;;;IRD_IRS
46798959;41884931;37788856;BANCO SANTANDER SA;Live;Swap;02-06-2023;02-06-2023;02-06-2030;02-06-2030;1000000000;EUR;1000000000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.549;3.549;;02-06-2024;02-06-2025;35490000;35490000;;;02-06-2025;N;Y;N;1000000000;EUR;1000000000;Fixed;Borrower;Actual/360 Linear;1Y;;0;3.752643;4.5274;;02-06-2024;02-06-2025;43798835.19;35490000;;;02-06-2025;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21128;21128.001;DR0346099;BSTE;;;05800044;31;;0;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002360177521;;;IRD_IRS
51501676;41882589;41801895;BANCO SANTANDER SA;Live;Swap;15-11-2023;15-11-2023;15-11-2028;15-11-2028;27300000;EUR;27300000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.738;3.738;;15-11-2024;17-11-2025;1020474;1020474;;;15-11-2025;N;N;N;27300000;EUR;27300000;Fixed;Borrower;Actual/360 Linear;1Y;;0;4.72601;4.090164;;15-11-2024;17-11-2025;1520028.85;1020474;;;15-11-2025;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21566;21566.001;DR0346097;BSTE;;;05800044;31;;0;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002438089021;;;IRD_IRS
51501801;41883915;41801895;BANCO SANTANDER SA;Live;Swap;15-11-2023;15-11-2023;15-11-2028;15-11-2028;31635784.57;EUR;31438950.9;Fixed;Loan;Actual/360 Linear;1Y;;0;4.72601;4.090164;;15-11-2024;17-11-2025;1520028.85;1303764.44;;;15-11-2025;N;N;N;31635784.57;EUR;31438950.9;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.758;3.758;;15-11-2024;17-11-2025;1025934;1303764.44;;;15-11-2025;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21566;21566.001;DR0346094;BSTE;;;05800044;31;;1094726.13174;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002438087221;;;IRD_IRS
45675870;41884848;36705446;BANCO SANTANDER SA;Live;Swap;19-04-2023;19-04-2023;19-04-2028;19-04-2028;750000000;EUR;750000000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.375;3.375;;19-04-2024;22-04-2025;25312500;25312500;;;19-04-2025;N;N;N;750000000;EUR;750000000;Fixed;Borrower;Actual/360 Linear;1Y;;0;3.49503;4.6054;;19-04-2024;22-04-2025;31369415.44;25312500;;;19-04-2025;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21023;21023.001;DR0346095;BSTE;;;05800044;31;;0;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002350235121;;;IRD_IRS
45675943;41884869;36705446;BANCO SANTANDER SA;Live;Swap;19-04-2023;19-04-2023;19-04-2028;19-04-2028;882829696;EUR;871566321;Fixed;Loan;Actual/360 Linear;1Y;;0;3.49503;4.6054;;19-04-2024;22-04-2025;31369415.44;40696603.06;;;19-04-2025;N;N;N;882829696;EUR;871566321;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.395;3.395;;19-04-2024;22-04-2025;25462500;40696603.06;;;19-04-2025;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21023;21023.001;DR0346098;BSTE;;;05800044;31;;59371165.86445;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002350241921;;;IRD_IRS
46799806;41884941;37788856;BANCO SANTANDER SA;Live;Swap;02-06-2023;02-06-2023;02-06-2030;02-06-2030;1148012787.08;EUR;1174133024;Fixed;Loan;Actual/360 Linear;1Y;;0;3.752643;4.5274;;02-06-2024;02-06-2025;43798835.19;53895999.9;;;02-06-2025;N;Y;N;1148012787.08;EUR;1174133024;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.569;3.569;;02-06-2024;02-06-2025;35690000;53895999.9;;;02-06-2025;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21128;21128.001;DR0346100;BSTE;;;05800044;31;;105254032.39877;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002360177721;;;IRD_IRS
49615139;41885234;40202267;BANCO SANTANDER SA;Live;Swap;11-09-2023;11-09-2023;11-09-2026;11-09-2026;850000000;EUR;850000000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.75;3.75;;11-09-2024;11-09-2025;31875000;31875000;;;11-09-2025;N;Y;N;850000000;EUR;850000000;Fixed;Borrower;Actual/360 Linear;1Y;;0;4.5342;4.3153784;;11-09-2024;11-09-2025;45530884.74;31875000;;;11-09-2025;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21384;21384.001;DR0346101;BSTE;;;05800044;31;;0;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002406132921;;;IRD_IRS
49615275;41885255;40202267;BANCO SANTANDER SA;Live;Swap;11-09-2023;11-09-2023;11-09-2026;11-09-2026;987704044.6;EUR;986267324.2;Fixed;Loan;Actual/360 Linear;1Y;;0;4.5342;4.3153784;;11-09-2024;11-09-2025;45530884.74;43152294.4;;;11-09-2025;N;Y;N;987704044.6;EUR;986267324.2;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.77;3.77;;11-09-2024;11-09-2025;32045000;43152294.4;;;11-09-2025;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21384;21384.001;DR0346105;BSTE;;;05800044;31;;22123901.38744;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002406132321;;;IRD_IRS
50904333;41885317;41078605;BANCO SANTANDER SA;Live;Swap;16-10-2023;16-10-2023;16-10-2028;16-10-2028;25700000;EUR;25700000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.854;3.854;;16-10-2024;16-10-2025;990478;990478;;;16-10-2025;N;Y;N;25700000;EUR;25700000;Fixed;Borrower;Actual/360 Linear;1Y;;0;4.65512;4.21188;;16-10-2024;16-10-2025;1395959.29;990478;;;16-10-2025;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21474;21474.001;DR0346104;BSTE;;;05800044;31;;0;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002422619521;;;IRD_IRS
50904429;41885329;41078605;BANCO SANTANDER SA;Live;Swap;16-10-2023;16-10-2023;16-10-2028;16-10-2028;29496011.06;EUR;29741997;Fixed;Loan;Actual/360 Linear;1Y;;0;4.65512;4.21188;;16-10-2024;16-10-2025;1395959.29;1270095.8;;;16-10-2025;N;Y;N;29496011.06;EUR;29741997;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.874;3.874;;16-10-2024;16-10-2025;995618;1270095.8;;;16-10-2025;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21474;21474.001;DR0346102;BSTE;;;05800044;31;;1082550.30634;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002422614521;;;IRD_IRS
41885489;41885489;40026200;EUREX CLEARING AG;Live;Swap;05-09-2023;11-09-2025;11-09-2026;11-09-2026;400000000;EUR;400000000;Fixed;Loan;Actual/Actual Linear;12M;;0;2.959;;;;;;11836000;;;;N;Y;N;400000000;EUR;400000000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;0;;;;;0;11836000;;09-03-2026;11-03-2026;N;N;N;;;;;EUR;;STALCOEMI;;7402648183;21371;21371.002;DR0346096;ECAG;;;05C08826;31;;8210986.70819;101;INS;529900LN3S50JPU47S06O00000000000004256904C;;;IRD_IRS
41885528;41885528;40034427;EUREX CLEARING AG;Live;Swap;05-09-2023;11-09-2025;11-09-2026;11-09-2026;450000000;EUR;450000000;Fixed;Loan;Actual/Actual Linear;12M;;0;2.944;;;;;;13248000;;;;N;Y;N;450000000;EUR;450000000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;0;;;;;0;13248000;;09-03-2026;11-03-2026;N;N;N;;;;;EUR;;STALCOEMI;;7402648183;21372;21372.002;DR0346103;ECAG;;;05C08826;31;;9184148.34085;101;INS;529900LN3S50JPU47S06O00000000000004256902C;;;IRD_IRS
52557607;42099022;42092545;BANCO SANTANDER SA;Live;Swap;28-11-2023;21-12-2023;22-12-2025;22-12-2025;10000000;EUR;2101500;Fixed;Loan;Actual/360 Linear;12M;;0;1.76318804;1.08791209;;23-12-2024;22-12-2025;37876.81;23116.5;;;;N;Y;N;10000000;EUR;2101500;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;-1;2.695;1.637;19-12-2024;23-12-2024;23-06-2025;29104.32;23116.5;;19-06-2025;23-06-2025;N;N;N;;;;;EUR;;ST_ALM_PAS_E_RT;;3686;21614;21614.001;DR0347963;BSTE;;21614.001;05800044;31;;18524.62244;101;IGN;5493006QMFDDMYWIAM13GBO00000000000000000002444528321;;;IRD_IRS
52738377;42839034;42839034;BANCO SANTANDER SA;Live;Swap;28-12-2023;28-12-2023;28-12-2028;28-12-2028;16900000;EUR;16900000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.05;3.05;;28-12-2024;29-12-2025;515450;515450;;;28-12-2025;N;N;N;16900000;EUR;16900000;Fixed;Borrower;Actual/360 Linear;1Y;;0;4.768612;3.925551;;28-12-2024;29-12-2025;949124.4;515450;;;28-12-2025;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21709;21709.001;DR0346302;BSTE;;;05800044;31;;0;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002462850321;;;IRD_IRS
52738653;42839225;42839034;BANCO SANTANDER SA;Live;Swap;28-12-2023;28-12-2023;28-12-2028;28-12-2028;19577289.68;EUR;19585289.58;Fixed;Loan;Actual/360 Linear;1Y;;0;4.768612;3.925551;;28-12-2024;29-12-2025;949124.4;779508.73;;;28-12-2025;N;N;N;19577289.68;EUR;19585289.58;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.07;3.07;;28-12-2024;29-12-2025;518830;779508.73;;;28-12-2025;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21709;21709.001;DR0346303;BSTE;;;05800044;31;;1024521.23928;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002460643521;;;IRD_IRS
43541703;43541703;43539519;A.A.C. - TEXTEIS, S.A.;Live;Swap;29-01-2024;28-12-2023;22-12-2028;22-12-2028;1500000;EUR;1500000;Fixed;Loan;Actual/360 Linear;6M;;0;2.85;2.85;;23-12-2024;23-06-2025;21612.5;21612.5;;;23-06-2025;N;Y;N;1500000;EUR;1500000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.895;2.637;19-12-2024;23-12-2024;23-06-2025;27974.92;21612.5;;19-06-2025;23-06-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;19341;21785;21785.001;DR0346427;R710;;;05292807;31;1000590694;43818.61346;101;INS;URJH9VSI58SAN0000000000000000000573777410T;;;IRD_IRS
43541864;43541864;43539519;BANCO SANTANDER SA;Live;Swap;29-01-2024;28-12-2023;22-12-2028;22-12-2028;1500000;EUR;1500000;Floating;Loan;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.895;2.637;19-12-2024;23-12-2024;23-06-2025;27974.92;19997.25;;19-06-2025;23-06-2025;N;Y;N;1500000;EUR;1500000;Fixed;Borrower;Actual/360 Linear;6M;;0;2.85;2.85;;23-12-2024;23-06-2025;21612.5;19997.25;;;23-06-2025;N;Y;N;;;;;EUR;;ST_GV_BTBACK;;3686;21785;21785.002;DR0346430;BSTE;;;05800044;31;;22683.11898;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002474296621;;;IRD_IRS
43749492;43749492;43749492;BANCO SANTANDER SA;Live;Swap;05-02-2024;05-02-2024;05-02-2029;05-02-2029;11900000;EUR;11900000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.111;3.111;;05-02-2025;05-02-2026;370209;370209;;;05-02-2026;N;Y;N;11900000;EUR;11900000;Fixed;Borrower;Actual/360 Linear;1Y;;0;4.766032;4.766032;;05-02-2025;05-02-2026;712429.54;370209;;;05-02-2026;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21816;21816.001;DR0346452;BSTE;;;05800044;31;;0;101;IGS;;;;IRD_IRS
43749603;43749603;43749492;BANCO SANTANDER SA;Live;Swap;05-02-2024;05-02-2024;05-02-2029;05-02-2029;14703014.35;EUR;14703014.35;Fixed;Loan;Actual/360 Linear;1Y;;0;4.766032;4.766032;;05-02-2025;05-02-2026;712429.54;710483.01;;;05-02-2026;N;Y;N;14703014.35;EUR;14703014.35;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.131;3.131;;05-02-2025;05-02-2026;372589;710483.01;;;05-02-2026;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21816;21816.001;DR0346451;BSTE;;;05800044;31;;1623763.22491;101;IGS;;;;IRD_IRS
43845790;43845790;43841170;EUREX CLEARING AG;Live;Swap;09-02-2024;15-02-2024;17-02-2031;17-02-2031;500000000;EUR;500000000;Fixed;Loan;Actual/Actual Linear;1Y;;0;2.725;2.725;;15-02-2025;15-02-2026;13625000;13625000;;;15-02-2026;N;Y;N;500000000;EUR;500000000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.882;0;13-02-2025;17-02-2025;15-08-2025;8889250;13625000;;12-02-2026;16-02-2026;N;N;N;;;;;EUR;;STALCOEMI;;7402648183;21828;21828.001;DR0346459;ECAG;;;05C08826;31;;55916938.57717;101;INS;529900LN3S50JPU47S06O00000000000004648948C;;;IRD_IRS
43845805;43845805;43843561;EUREX CLEARING AG;Live;Swap;09-02-2024;15-02-2024;17-02-2031;17-02-2031;500000000;EUR;500000000;Fixed;Loan;Actual/Actual Linear;1Y;;0;2.72;2.72;;15-02-2025;15-02-2026;13600000;13600000;;;15-02-2026;N;Y;N;500000000;EUR;500000000;Floating;Borrower;Actual/360 Linear;6M;EURIBOR-EURIBOR-6M;0;3.882;0;13-02-2025;17-02-2025;15-08-2025;8889250;13600000;;12-02-2026;16-02-2026;N;N;N;;;;;EUR;;STALCOEMI;;7402648183;21827;21827.001;DR0346460;ECAG;;;05C08826;31;;55797937.42785;101;INS;529900LN3S50JPU47S06O00000000000004648668C;;;IRD_IRS
44010183;44010183;44010183;BANCO SANTANDER SA;Live;Swap;15-02-2024;15-02-2024;15-02-2031;15-02-2031;1000000000;EUR;1000000000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.25;3.25;;15-02-2025;16-02-2026;32500000;32500000;;;15-02-2026;N;N;N;1000000000;EUR;1000000000;Fixed;Borrower;Actual/360 Linear;1Y;;0;4.717229;4.717229;;15-02-2025;16-02-2026;55467778.96;32500000;;;15-02-2026;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21845;21845.001;DR0346483;BSTE;;;05800044;31;;0;101;IGS;;;;IRD_IRS
44137663;44137663;44010183;BANCO SANTANDER SA;Live;Swap;15-02-2024;15-02-2024;15-02-2031;15-02-2031;1156578811.62;EUR;1156578811.62;Fixed;Loan;Actual/360 Linear;1Y;;0;4.717229;4.717229;;15-02-2025;16-02-2026;55467778.96;55316227.65;;;15-02-2026;N;N;N;1156578811.62;EUR;1156578811.62;Fixed;Borrower;Actual/Actual Linear;1Y;;0;3.27;3.27;;15-02-2025;16-02-2026;32700000;55316227.65;;;15-02-2026;N;N;N;;;;;EUR;;STFCCOVCE;;3686;21845;21845.001;DR0346500;BSTE;;;05800044;31;;149680426.73922;101;IGS;;;;IRD_IRS
44513532;44513532;44513532;BANCO SANTANDER SA;Live;Swap;07-03-2024;07-03-2024;07-03-2029;07-03-2029;49600000;EUR;49600000;Fixed;Loan;Actual/Actual Linear;1Y;;0;3.291;3.291;;07-03-2024;07-03-2025;;1632336;;;07-03-2025;N;Y;N;49600000;EUR;49600000;Fixed;Borrower;Actual/360 Linear;1Y;;0;4.67213;4.67213;;07-03-2024;07-03-2025;2734598.38;1632336;;;07-03-2025;N;Y;N;;;;;EUR;;STFCCOVCE;;3686;21930;21930.001;DR0346544;BSTE;;;05800044;31;;0;101;IGS;5493006QMFDDMYWIAM13GBO00000000000000000002495187321;;;IRD_IRS
